what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414260124
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414351487
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414353260
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414621363
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414621567
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414624949
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414625652
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414681996
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414683044
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414881338
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1335414884072
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414888248
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414889775
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414889797
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414892684
no handler,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1335414893747
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335414895008
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414895571
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1335414895651
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414899277
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335414900204
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335414900204
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335414901972
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335414901973
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.close",1335414902017
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335414902495
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335414902495
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.close",1335414902537
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335414902989
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335414902989
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.close",1335414903031
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1335414903337
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335414903337
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.close",1335414903386
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1335414903996
closed,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1335414903997
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.close",1335414904043
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335414915367
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335414915550
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414917071
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414921801
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1335414926087
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335414928782
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335414929034
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414930766
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414930888
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335414936528
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414938462
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414946011
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414946878
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335414948391
