what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335512552751
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335512572321
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335512580728
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335512600789
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335512615913
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335512617411
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335512622368
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335512629064
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335512637800
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335512637963
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335512638668
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335512638917
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335512668979
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335512670005
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335512671755
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335512672689
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1335512680075
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335512697806
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335512698126
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335512698525
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335512698929
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335512699351
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335512699768
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1335512711679
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335512719908
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335512721312
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335512741049
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335512745515
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1335512762197
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1335512765657
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1335512766782
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335512767236
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335512768631
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335512796203
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335512803532
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335512812992
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335512997322
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1335513006039
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1335513008076
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335513008804
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513009257
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513021920
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335513027007
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513028137
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513033361
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335513037268
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1335513041787
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1335513043339
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335513043872
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513044756
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513049610
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335513069398
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335513071842
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335513075428
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513077012
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513120036
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513120705
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513126534
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513127096
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513130052
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513130074
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513130125
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513162619
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513164016
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513190040
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513191159
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335513201561
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335513205357
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335513213256
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335513214486
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335513216084
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335513216650
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335513217170
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335513233545
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335513235253
