what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1335242236823
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335242237224
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242238409
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242255269
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242257548
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242277766
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335242283864
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335242284650
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335242285142
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335242285560
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335242286036
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335242286551
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335242287321
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335242288013
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335242288406
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335242289650
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335242293277
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242308512
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242326945
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242331247
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242333436
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242341345
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242346068
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1335242349441
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1335242351864
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335242352401
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242354016
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242435701
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335242485951
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242487568
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242509418
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335242510094
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335242510676
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335242513067
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242514851
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242555210
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1335242569389
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1335242570237
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335242570678
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242572332
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242589553
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335242591226
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335242592954
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1335242595262
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335242595875
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242598063
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242601485
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1335242613402
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1335242614425
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335242615795
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335242618876
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242620059
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242665894
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242671559
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242677054
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242691553
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242750363
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335242787852
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1335242794916
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1335242795939
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335242796375
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335242798389
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242799040
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335242821742
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1335242824368
