what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335934177262
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335934240846
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335934241108
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335940895553
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335940896222
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335940912180
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1335940914528
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335940922214
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335940937970
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335940949679
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335940949816
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1335940971366
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335940973784
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1335940977762
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1335940979358
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335940980503
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1335940981235
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335940982034
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335940986789
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335940994777
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335940996854
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941084692
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941086326
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941087352
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941088227
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941088227
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941088845
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941088845
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941092244
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941092244
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1335941093920
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941106043
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941106201
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335941123317
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941130846
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941132660
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1335941136747
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941141825
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941141937
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1335941147697
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335941151860
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941154349
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941163794
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941165432
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941166843
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335941167428
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335941167887
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335941168564
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941169711
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941206434
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941208295
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941208295
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1335941209074
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941210303
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941211439
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941217731
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941218881
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.moveResources",1335941218891
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941221335
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941222475
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941226482
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941226609
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941241854
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941245666
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941260959
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941272689
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1335941274010
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941274377
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335941274516
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1335941292962
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1335941299069
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1335941303062
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335941304191
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335941340204
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335941343743
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941345183
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941351608
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335941362388
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335941363911
