what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335517836597
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335517838578
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335517986044
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335517987847
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335518101839
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335518102681
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335518197007
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335518213884
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335518219812
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335518224920
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335518229401
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335518240276
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335518243101
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335518245027
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335518249401
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335518255207
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335518259659
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335518262649
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335518264767
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1335518265921
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335518270433
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335518270840
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335518270840
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335518271947
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335518271947
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1335518272606
